"binary","architecture","caller_function","caller_address","callsite","func","file","line","expression"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_220668","0x220668","0x2208da","tTVPSoundBufferAL","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/sound/win32/WaveMixer.cpp","492","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_250A18","0x250a18","0x250b68","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","46","x > static_cast<double>((int) (INT_MIN / 2)) - 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_250A18","0x250a18","0x250b8c","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","47","x < static_cast<double>((int) (INT_MAX / 2)) + 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_250D38","0x250d38","0x250dba","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","46","x > static_cast<double>((int) (INT_MIN / 2)) - 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_250D38","0x250d38","0x250dde","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","47","x < static_cast<double>((int) (INT_MAX / 2)) + 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_262BE0","0x262be0","0x262dc2","InitResample","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/AEFactory.cpp","90","swr_ctx && result >= 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_26F088","0x26f088","0x26f0d6","Release","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/Ref.h","25","count >= 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_29BABA","0x29baba","0x29c096","EncodeRgb4Bpp","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/pvrtc.cpp","749","bitmap.GetBitmapWidth() == bitmap.GetBitmapHeight()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_29BABA","0x29baba","0x29c0bc","EncodeRgb4Bpp","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/pvrtc.cpp","750","BitUtility::IsPowerOf2(bitmap.GetBitmapWidth())"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_29C0C0","0x29c0c0","0x29c6ea","EncodeRgba4Bpp","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/pvrtc.cpp","865","bitmap.GetBitmapWidth() == bitmap.GetBitmapHeight()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_29C0C0","0x29c0c0","0x29c710","EncodeRgba4Bpp","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/pvrtc.cpp","866","BitUtility::IsPowerOf2(bitmap.GetBitmapWidth())"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2B938C","0x2b938c","0x2b93da","Release","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/Ref.h","25","count >= 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2E3588","0x2e3588","0x2e35ae","AsTarget","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/RenderManager_ogl.cpp","969","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2ED088","0x2ed088","0x2ed0ae","SetSize","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/RenderManager_ogl.cpp","1461","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2ED0B2","0x2ed0b2","0x2ed0d8","GetScanLineForWrite","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/RenderManager_ogl.cpp","1446","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2ED240","0x2ed240","0x2ed536","tTVPOGLTexture2D_mutatble","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/RenderManager_ogl.cpp","1483","sw == 1.f && sh == 1.f"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2F1158","0x2f1158","0x2f1364","UpdateTextureData","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/ogl/RenderManager_ogl.cpp","1148","texinfo.Width <= GetMaxTextureWidth()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2FA82C","0x2fa82c","0x2fb130","getGlyphOutline","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/LayerExDraw.cpp","2156","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2FA82C","0x2fa82c","0x2fb15a","getGlyphOutline","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/LayerExDraw.cpp","2141","header + 2 <= last"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2FA82C","0x2fa82c","0x2fb184","getGlyphOutline","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/LayerExDraw.cpp","2144","FT_CURVE_TAG(*tags) == FT_CURVE_TAG_CUBIC"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2FA82C","0x2fa82c","0x2fb1ae","getGlyphOutline","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/LayerExDraw.cpp","2147","FT_CURVE_TAG(*tags) == FT_CURVE_TAG_CUBIC"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2FA82C","0x2fa82c","0x2fb1d8","getGlyphOutline","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/LayerExDraw.cpp","2150","FT_CURVE_TAG(*tags) == FT_CURVE_TAG_ON"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_2FA82C","0x2fa82c","0x2fb202","getGlyphOutline","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/plugins/LayerExDraw.cpp","2084","FT_CURVE_TAG(*tags) == FT_CURVE_TAG_ON || FT_CURVE_TAG(*tags) == FT_CURVE_TAG_CONIC"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328484","0x328484","0x328678","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","46","x > static_cast<double>((int) (INT_MIN / 2)) - 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328484","0x328484","0x3286a0","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","47","x < static_cast<double>((int) (INT_MAX / 2)) + 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328484","0x328484","0x3286c8","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","46","x > static_cast<double>((int) (INT_MIN / 2)) - 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328484","0x328484","0x3286f0","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","47","x < static_cast<double>((int) (INT_MAX / 2)) + 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328484","0x328484","0x328718","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","46","x > static_cast<double>((int) (INT_MIN / 2)) - 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328484","0x328484","0x328740","round_int","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/MathUtils.h","47","x < static_cast<double>((int) (INT_MAX / 2)) + 1.0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_328C88","0x328c88","0x328dbe","RegisterRenderMethod","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","2375","method && AllMethods.find(hash) == AllMethods.end()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_329014","0x329014","0x32907e","CompileRenderMethod","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","2382","it == AllMethods.end()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32CAFC","0x32cafc","0x32d810","OperateTriangles","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","3136","textures.size() == 1"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32DC10","0x32dc10","0x32e486","OperatePerspective","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","4283","textures.size() == 1"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32E710","0x32e710","0x32e810","Update","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","869","rc.left == 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32E9BC","0x32e9bc","0x32ea14","Update","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","337","rc.left == 0 && rc.top == 0 && Format == format"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32EA40","0x32ea40","0x32ea66","SetPoint","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","347","false"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32F518","0x32f518","0x32f53e","GetScanLineForWrite","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","449","0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_32F542","0x32f542","0x32f568","Update","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","454","0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33031C","0x33031c","0x33038e","DecompressLineData","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","629","n == blk.Length"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3307E0","0x3307e0","0x3309a8","DecompressLineData","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","745","n == blk.Length"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_330F76","0x330f76","0x3310fa","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","953","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_330F76","0x330f76","0x331120","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","955","h == rcdst.get_height() && w == rcdst.get_width()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_331194","0x331194","0x331318","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","953","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_331194","0x331194","0x33133e","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","955","h == rcdst.get_height() && w == rcdst.get_width()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3313AE","0x3313ae","0x331532","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","953","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3313AE","0x3313ae","0x331558","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","955","h == rcdst.get_height() && w == rcdst.get_width()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3315AA","0x3315aa","0x331702","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","987","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3315AA","0x3315aa","0x331728","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","989","h == rcdst.get_height() && w == rcdst.get_width()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_332A44","0x332a44","0x332e24","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1315","rcsrc.get_width() == w && rcsrc.get_height() == -h"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_332A44","0x332a44","0x332e50","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1377","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_332A44","0x332a44","0x332e7c","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1341","rcsrc.get_width() == -w && rcsrc.get_height() == h"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_333120","0x333120","0x3332ca","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1246","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_333590","0x333590","0x33373a","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1246","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_333A00","0x333a00","0x333b84","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_333A00","0x333a00","0x333bb0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33406E","0x33406e","0x33411e","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1778","rctar.get_width() == w && rctar.get_height() == h"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_334180","0x334180","0x334230","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1778","rctar.get_width() == w && rctar.get_height() == h"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_334288","0x334288","0x3343fc","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1530","w == rcdst.get_width() && h == rcdst.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_334288","0x334288","0x334428","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1531","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3346CC","0x3346cc","0x334840","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1530","w == rcdst.get_width() && h == rcdst.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3346CC","0x3346cc","0x33486c","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1531","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_334B10","0x334b10","0x334c84","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1530","w == rcdst.get_width() && h == rcdst.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_334B10","0x334b10","0x334cb0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1531","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33505C","0x33505c","0x3351e2","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1601","w == rcdst.get_width() && h == rcdst.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33505C","0x33505c","0x33520e","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1602","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3355E0","0x3355e0","0x335766","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1601","w == rcdst.get_width() && h == rcdst.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3355E0","0x3355e0","0x335792","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1602","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_335B64","0x335b64","0x335cea","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1601","w == rcdst.get_width() && h == rcdst.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_335B64","0x335b64","0x335d16","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1602","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3361F0","0x3361f0","0x336374","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3361F0","0x3361f0","0x3363a0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_336890","0x336890","0x336a14","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_336890","0x336890","0x336a40","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_336E10","0x336e10","0x336f94","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_336E10","0x336e10","0x336fc0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_337390","0x337390","0x337514","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_337390","0x337390","0x337540","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3377F0","0x3377f0","0x337974","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3377F0","0x3377f0","0x3379a0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_337D70","0x337d70","0x337ef4","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_337D70","0x337d70","0x337f20","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3381D0","0x3381d0","0x338354","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_3381D0","0x3381d0","0x338380","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_338870","0x338870","0x3389f2","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_338870","0x338870","0x338a1e","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_338CCC","0x338ccc","0x338e50","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_338CCC","0x338ccc","0x338e7c","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33912C","0x33912c","0x3392b0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33912C","0x33912c","0x3392dc","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33958C","0x33958c","0x339710","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33958C","0x33958c","0x33973c","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_339C08","0x339c08","0x339d8c","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_339C08","0x339c08","0x339db8","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33A968","0x33a968","0x33aaec","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33A968","0x33a968","0x33ab18","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33ADC8","0x33adc8","0x33af4c","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1473","_tar == _dst && rctar == rcdst"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33ADC8","0x33adc8","0x33af78","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1474","w == rctar.get_width() && h == rctar.get_height()"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33B202","0x33b202","0x33b2ca","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1806","rctar.get_width() == w && rctar.get_height() == h"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_33B2F8","0x33b2f8","0x33b3c0","DoRender","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/visual/RenderManager.cpp","1806","rctar.get_width() == w && rctar.get_height() == h"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_343ED8","0x343ed8","0x344028","GetFrontBuffer","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/KRMovieLayer.cpp","29","m_usedPicture >= 0"
"Kirikiroid2_1.3.9_iOS_armv7","armv7","sub_34410C","0x34410c","0x3442e8","AddVideoPicture","/Volumes/E/Projects/kirikiri2_mob/kirikiri2/src/core/movie/ffmpeg/KRMovieLayer.cpp","91","img_convert_ctx"
